sample_id,dice_id,pip_index_in_dice,pip_value,dice_deg,pip_x_mm,pip_y_mm
317,3,4,4,242.2,9.165,7.113
318,1,1,1,38.9,0.015,-7.972
318,2,1,4,145.8,0.964,5.916
318,2,2,4,145.8,-0.834,3.373
318,2,3,4,145.8,-1.662,7.552
318,2,4,4,145.8,-3.328,5.069
318,3,1,6,319.7,-14.444,1.621
318,3,2,6,319.7,-13.842,2.752
318,3,3,6,319.7,-12.842,4.048
318,3,4,6,319.7,-12.379,-0.348
318,3,5,6,319.7,-11.4,0.929
318,3,6,6,319.7,-10.539,2.015
319,1,1,2,58.5,10.451,-9.273
319,1,2,2,58.5,9.563,-5.189
319,2,1,6,345.8,-13.798,-7.947
319,2,2,6,345.8,-13.616,-6.387
319,2,3,6,345.8,-13.198,-5.117
319,2,4,6,345.8,-11.143,-8.682
319,2,5,6,345.8,-10.632,-7.278
319,2,6,6,345.8,-10.321,-5.869
319,3,1,1,234.1,0.487,-11.863
320,1,1,1,84.3,-5.116,12.544
320,2,1,5,156.6,-7.151,-0.046
320,2,2,5,156.6,-8.419,-3.093
320,2,3,5,156.6,-9.197,-0.867
320,2,4,5,156.6,-9.916,1.092
320,2,5,5,156.6,-11.243,-1.795
320,3,1,4,229.8,12.501,0.233
320,3,2,4,229.8,15.058,-1.634
320,3,3,4,229.8,10.595,-2.349
320,3,4,4,229.8,12.896,-4.062
321,1,1,3,75.7,-4.0,8.417
321,1,2,3,75.7,-5.094,10.298
321,1,3,3,75.7,-6.326,12.07
321,2,1,6,36.6,14.985,-0.538
321,2,2,6,36.6,14.116,0.538
321,2,3,6,36.6,13.299,1.783
321,2,4,6,36.6,17.322,1.107
321,2,5,6,36.6,16.426,2.607
321,2,6,6,36.6,15.355,3.651
321,3,1,5,136.3,6.817,12.168
321,3,2,5,136.3,4.703,10.104
321,3,3,5,136.3,4.743,12.13
321,3,4,5,136.3,4.606,14.299
321,3,5,5,136.3,2.585,12.189
322,1,1,4,358.2,-6.353,-12.316
322,1,2,4,358.2,-6.159,-9.14
322,1,3,4,358.2,-3.443,-12.305
322,1,4,4,358.2,-3.204,-9.484
322,2,1,3,183.2,11.53,1.47
322,2,2,3,183.2,10.103,-0.165
322,2,3,3,183.2,8.711,-1.793
322,3,1,6,275.0,9.746,11.81
322,3,2,6,275.0,11.38,11.716
322,3,3,6,275.0,12.646,12.143
322,3,4,6,275.0,9.905,8.658
322,3,5,6,275.0,11.396,8.859
322,3,6,6,275.0,12.885,8.783
323,1,1,3,92.5,-10.927,-8.583
323,1,2,3,92.5,-12.574,-6.928
323,1,3,3,92.5,-13.925,-5.619
323,2,1,3,306.5,-2.802,1.578
323,2,2,3,306.5,-0.581,1.122
323,2,3,3,306.5,1.458,0.741
323,3,1,6,121.1,7.571,9.75
323,3,2,6,121.1,6.424,9.087
323,3,3,6,121.1,5.063,8.207
323,3,4,6,121.1,6.067,12.44
323,3,5,6,121.1,4.763,11.558
323,3,6,6,121.1,3.676,10.86
324,1,1,3,267.8,0.092,10.884
324,1,2,3,267.8,1.735,9.342
324,1,3,3,267.8,3.146,7.772
324,2,1,1,50.4,3.063,-12.429
324,3,1,1,213.6,-11.306,5.798
325,1,1,3,20.8,-1.648,-6.084
325,1,2,3,20.8,-0.965,-4.286
325,1,3,3,20.8,0.126,-2.242
325,2,1,3,55.9,-13.979,0.78
325,2,2,3,55.9,-14.309,3.041
325,2,3,3,55.9,-14.487,4.921
325,3,1,2,46.6,-6.918,12.235
325,3,2,2,46.6,-6.94,16.55
326,1,1,2,59.7,-1.339,2.12
326,1,2,2,59.7,-2.491,6.244
326,2,1,2,252.3,-4.876,-2.872
326,2,2,2,252.3,-3.143,-6.985
326,3,1,3,83.9,-10.595,2.038
326,3,2,3,83.9,-12.066,3.758
326,3,3,3,83.9,-13.404,5.367
327,1,1,4,263.1,0.875,-4.727
327,1,2,4,263.1,3.843,-4.938
327,1,3,4,263.1,0.35,-7.715
327,1,4,4,263.1,3.378,-7.974
327,2,1,1,326.2,14.013,7.489
327,3,1,4,344.4,8.498,-7.026
327,3,2,4,344.4,9.636,-4.097
327,3,3,4,344.4,11.542,-7.711
327,3,4,4,344.4,12.577,-4.795
328,1,1,4,69.4,3.913,-8.654
328,1,2,4,69.4,1.341,-7.77
328,1,3,4,69.4,5.133,-5.969
328,1,4,4,69.4,2.282,-4.796
328,2,1,1,179.2,-12.534,-6.286
328,3,1,5,332.7,-3.568,1.348
328,3,2,5,332.7,-2.024,3.715
328,3,3,5,332.7,-1.337,1.635
328,3,4,5,332.7,-0.62,-0.361
328,3,5,5,332.7,0.589,2.306
329,1,1,3,284.7,-4.625,9.877
329,1,2,3,284.7,-2.611,8.712
329,1,3,3,284.7,-0.83,7.824
329,2,1,1,101.7,4.323,-15.046
329,3,1,1,311.3,12.834,3.269
330,1,1,3,318.3,2.347,9.861
330,1,2,3,318.3,4.318,9.918
330,1,3,3,318.3,6.3,10.204
330,2,1,5,238.5,-14.749,-2.128
330,2,2,5,238.5,-12.095,-3.577
330,2,3,5,238.5,-14.099,-3.847
330,2,4,5,238.5,-16.205,-4.356
330,2,5,5,238.5,-13.674,-6.116
330,3,1,3,51.6,-0.997,-2.261
330,3,2,3,51.6,-1.308,-0.014
330,3,3,3,51.6,-1.67,1.928
331,1,1,4,276.8,-1.487,0.241
331,1,2,4,276.8,1.6,0.566
331,1,3,4,276.8,-1.172,-2.722
331,1,4,4,276.8,1.768,-2.528
331,2,1,5,329.8,10.471,-9.887
331,2,2,5,329.8,11.906,-7.049
331,2,3,5,329.8,12.381,-9.214
331,2,4,5,329.8,12.933,-11.295
331,2,5,5,329.8,14.529,-8.643
331,3,1,1,36.6,-3.227,15.22
332,1,1,6,21.3,-1.135,-9.623
332,1,2,6,21.3,-1.797,-8.381
332,1,3,6,21.3,-2.345,-6.682
332,1,4,6,21.3,1.667,-8.388
332,1,5,6,21.3,0.868,-7.156
332,1,6,6,21.3,0.393,-5.702
332,2,1,1,292.3,14.906,-4.928
332,3,1,3,222.4,6.891,10.25
332,3,2,3,222.4,6.723,8.158
332,3,3,3,222.4,6.73,6.026
333,1,1,1,271.6,-6.008,3.851
333,2,1,3,203.9,-6.76,-11.885
333,2,2,3,203.9,-7.451,-13.953
333,2,3,3,203.9,-7.984,-15.975
333,3,1,3,286.3,6.059,8.598
333,3,2,3,286.3,7.897,7.72
333,3,3,3,286.3,9.664,6.524
334,1,1,3,26.7,-3.126,-9.212
334,1,2,3,26.7,-2.199,-7.303
334,1,3,3,26.7,-1.639,-5.521
334,2,1,5,303.9,2.977,-12.325
334,2,2,5,303.9,5.458,-10.713
334,2,3,5,303.9,5.128,-12.828
334,2,4,5,303.9,4.669,-14.721
334,2,5,5,303.9,7.488,-13.063
334,3,1,4,262.5,-2.99,8.041
334,3,2,4,262.5,0.219,7.811
334,3,3,4,262.5,-3.309,5.065
334,3,4,4,262.5,-0.346,4.6
335,1,1,5,30.0,-7.23,-12.023
335,1,2,5,30.0,-8.629,-9.604
335,1,3,5,30.0,-6.646,-10.111
335,1,4,5,30.0,-4.557,-10.689
335,1,5,5,30.0,-5.958,-8.028
335,2,1,1,13.4,-13.197,7.641
335,3,1,6,307.3,5.519,6.862
335,3,2,6,307.3,6.818,7.924
335,3,3,6,307.3,7.72,8.83
335,3,4,6,307.3,7.251,4.679
335,3,5,6,307.3,8.414,5.317
335,3,6,6,307.3,9.657,6.459
336,1,1,6,301.2,-8.553,-0.97
336,1,2,6,301.2,-7.392,-0.403
336,1,3,6,301.2,-6.125,0.458
336,1,4,6,301.2,-7.06,-3.543
336,1,5,6,301.2,-5.74,-2.717
336,1,6,6,301.2,-4.546,-2.145
336,2,1,2,156.0,10.933,8.841
336,2,2,2,156.0,7.203,7.191
336,3,1,1,42.7,0.227,14.496
337,1,1,1,177.9,3.675,-0.452
337,2,1,5,256.6,7.055,-10.128
337,2,2,5,256.6,10.115,-10.753
337,2,3,5,256.6,8.26,-11.777
337,2,4,5,256.6,6.326,-13.12
337,2,5,5,256.6,9.178,-13.655
337,3,1,5,202.8,-3.013,7.661
337,3,2,5,202.8,-1.61,5.004
337,3,3,5,202.8,-3.603,5.616
337,3,4,5,202.8,-5.874,6.26
337,3,5,5,202.8,-4.554,3.653
338,1,1,5,259.3,13.345,4.868
338,1,2,5,259.3,16.226,4.274
338,1,3,5,259.3,14.36,3.048
338,1,4,5,259.3,12.923,2.061
338,1,5,5,259.3,15.745,1.146
338,2,1,2,165.0,-4.095,0.345
338,2,2,2,165.0,-7.838,-1.738
338,3,1,3,95.2,3.297,11.145
338,3,2,3,95.2,1.759,12.659
338,3,3,3,95.2,0.171,14.103
339,1,1,5,134.4,14.773,-4.544
339,1,2,5,134.4,12.654,-6.633
339,1,3,5,134.4,12.848,-4.488
339,1,4,5,134.4,12.836,-2.144
339,1,5,5,134.4,10.558,-4.607
339,2,1,1,349.5,2.015,5.349
339,3,1,2,42.7,-11.186,2.645
339,3,2,2,42.7,-11.092,7.125
340,1,1,6,160.2,9.526,-12.396
340,1,2,6,160.2,8.996,-14.048
340,1,3,6,160.2,8.593,-15.365
340,1,4,6,160.2,6.769,-11.703
340,1,5,6,160.2,6.156,-12.947
340,1,6,6,160.2,5.935,-14.498
340,2,1,4,303.9,1.782,6.385
340,2,2,4,303.9,4.325,7.87
340,2,3,4,303.9,3.471,3.752
340,2,4,4,303.9,6.077,5.43
340,3,1,1,312.4,-7.49,-3.098
341,1,1,3,1.8,2.586,1.728
341,1,2,3,1.8,4.221,3.367
341,1,3,3,1.8,5.477,4.721
341,2,1,4,271.2,-7.305,-6.8
341,2,2,4,271.2,-4.438,-6.969
341,2,3,4,271.2,-7.343,-9.916
341,2,4,4,271.2,-4.299,-9.969
341,3,1,2,37.3,-4.756,-0.683
341,3,2,2,37.3,-4.22,3.446
342,1,1,4,236.1,9.464,2.231
342,1,2,4,236.1,12.001,0.626
342,1,3,4,236.1,7.892,-0.242
342,1,4,4,236.1,10.255,-1.856
342,2,1,2,62.8,-3.836,2.184
342,2,2,2,62.8,-4.959,6.11
342,3,1,6,205.8,3.943,10.798
342,3,2,6,205.8,4.588,9.327
342,3,3,6,205.8,5.322,8.018
342,3,4,6,205.8,1.245,9.346
342,3,5,6,205.8,1.872,8.117
342,3,6,6,205.8,2.634,6.82
343,1,1,1,191.8,8.144,-3.199
343,2,1,1,239.4,-8.986,-6.147
343,3,1,5,149.5,1.898,4.22
343,3,2,5,149.5,0.189,1.806
343,3,3,5,149.5,-0.253,3.628
343,3,4,5,149.5,-0.782,5.898
343,3,5,5,149.5,-2.369,3.192
344,1,1,1,247.5,13.744,-0.686
344,2,1,1,205.9,-9.559,-12.044
344,3,1,2,303.0,-4.007,11.674
344,3,2,2,303.0,0.227,10.602
345,1,1,4,332.6,9.674,7.371
345,1,2,4,332.6,10.93,9.954
345,1,3,4,332.6,12.114,5.696
345,1,4,4,332.6,13.644,8.527
345,2,1,2,258.5,4.092,-12.538
345,2,2,2,258.5,6.322,-16.168
345,3,1,4,115.3,-2.924,-11.531
345,3,2,4,115.3,-5.371,-13.026
345,3,3,4,115.3,-4.187,-8.972
345,3,4,4,115.3,-6.995,-10.463
346,1,1,3,112.9,17.689,1.82
346,1,2,3,112.9,15.561,2.476
346,1,3,3,112.9,13.971,3.521
346,2,1,4,170.8,-9.526,-7.479
346,2,2,4,170.8,-9.912,-10.424
346,2,3,4,170.8,-12.233,-6.883
346,2,4,4,170.8,-12.915,-9.969
346,3,1,3,55.0,11.029,-6.94
346,3,2,3,55.0,10.579,-4.86
346,3,3,3,55.0,10.283,-2.994
347,1,1,6,231.3,-12.049,6.916
347,1,2,6,231.3,-10.789,6.188
347,1,3,6,231.3,-9.742,5.026
347,1,4,6,231.3,-13.87,4.543
347,1,5,6,231.3,-12.537,3.866
347,1,6,6,231.3,-11.692,2.717
347,2,1,2,338.3,12.166,-4.195
347,2,2,2,338.3,16.134,-2.492
347,3,1,1,185.9,1.619,-7.497
348,1,1,3,185.9,-12.808,2.11
348,1,2,3,185.9,-14.147,0.422
348,1,3,3,185.9,-15.311,-1.264
348,2,1,5,279.6,2.081,-2.164
348,2,2,5,279.6,5.348,-1.668
348,2,3,5,279.6,3.823,-3.263
348,2,4,5,279.6,2.851,-5.119
348,2,5,5,279.6,5.581,-4.711
348,3,1,4,194.8,2.345,14.238
348,3,2,4,194.8,2.905,11.468
348,3,3,4,194.8,-0.55,13.608
348,3,4,4,194.8,0.113,10.677
349,1,1,6,10.8,3.886,-5.894
349,1,2,6,10.8,3.911,-4.677
349,1,3,6,10.8,3.429,-3.075
349,1,4,6,10.8,6.895,-5.617
349,1,5,6,10.8,6.443,-3.883
349,1,6,6,10.8,6.331,-2.476
349,2,1,2,154.4,2.43,3.928
349,2,2,2,154.4,-1.642,2.28
349,3,1,6,41.7,-11.011,-13.408
349,3,2,6,41.7,-11.935,-12.409
349,3,3,6,41.7,-13.09,-11.114
349,3,4,6,41.7,-8.838,-11.59
349,3,5,6,41.7,-9.953,-10.425
349,3,6,6,41.7,-10.831,-9.113
350,1,1,4,14.4,-4.446,3.663
350,1,2,4,14.4,-5.335,6.429
350,1,3,4,14.4,-1.629,4.204
350,1,4,4,14.4,-2.358,7.351
350,2,1,6,260.5,-15.497,-2.992
350,2,2,6,260.5,-13.945,-3.162
350,2,3,6,260.5,-12.347,-3.237
350,2,4,6,260.5,-16.107,-5.701
350,2,5,6,260.5,-14.645,-5.913
350,2,6,6,260.5,-13.115,-6.354
350,3,1,3,322.2,5.214,6.292
350,3,2,3,322.2,7.336,6.639
350,3,3,3,322.2,9.518,6.843
351,1,1,3,14.8,3.103,-15.919
351,1,2,3,14.8,3.869,-13.963
351,1,3,3,14.8,5.08,-12.185
351,2,1,2,170.5,-6.095,5.383
351,2,2,2,170.5,-9.606,2.874
351,3,1,3,156.0,14.861,3.212
351,3,2,3,156.0,13.119,2.497
351,3,3,3,156.0,11.053,1.707
352,1,1,2,333.7,5.245,10.004
352,1,2,2,333.7,9.266,11.539
352,2,1,6,241.6,-8.598,-8.684
352,2,2,6,241.6,-7.27,-9.338
352,2,3,6,241.6,-6.007,-10.135
352,2,4,6,241.6,-10.006,-11.242
352,2,5,6,241.6,-8.843,-11.935
352,2,6,6,241.6,-7.523,-12.87
352,3,1,6,349.2,-4.909,2.127
352,3,2,6,349.2,-4.517,3.423
352,3,3,6,349.2,-4.364,4.907
352,3,4,6,349.2,-1.961,1.358
352,3,5,6,349.2,-1.493,3.102
352,3,6,6,349.2,-1.393,4.501
353,1,1,6,92.4,9.027,-12.65
353,1,2,6,92.4,7.722,-12.688
353,1,3,6,92.4,5.9,-12.669
353,1,4,6,92.4,8.931,-9.516
353,1,5,6,92.4,7.459,-9.643
353,1,6,6,92.4,6.089,-9.436
353,2,1,1,343.4,9.876,12.665
353,3,1,6,311.8,-0.532,5.323
353,3,2,6,311.8,0.55,6.183
353,3,3,6,311.8,1.636,7.464
353,3,4,6,311.8,1.57,3.063
353,3,5,6,311.8,2.503,4.181
353,3,6,6,311.8,3.692,5.178
354,1,1,3,162.3,5.925,14.073
354,1,2,3,162.3,4.113,12.989
354,1,3,3,162.3,2.299,12.038
354,2,1,1,277.7,-10.849,10.29
354,3,1,6,45.7,-3.662,-14.97
354,3,2,6,45.7,-4.812,-14.023
354,3,3,6,45.7,-5.734,-13.136
354,3,4,6,45.7,-1.392,-12.955
354,3,5,6,45.7,-2.399,-11.817
354,3,6,6,45.7,-3.66,-10.947
355,1,1,6,351.4,-10.018,1.564
355,1,2,6,351.4,-9.321,2.869
355,1,3,6,351.4,-9.164,4.364
355,1,4,6,351.4,-6.904,1.096
355,1,5,6,351.4,-6.456,2.618
355,1,6,6,351.4,-6.32,3.832
355,2,1,6,131.0,3.304,-11.552
355,2,2,6,131.0,2.081,-12.492
355,2,3,6,131.0,1.062,-13.603
355,2,4,6,131.0,1.096,-9.188
355,2,5,6,131.0,0.092,-10.45
355,2,6,6,131.0,-1.002,-11.296
355,3,1,6,111.7,14.162,-5.669
355,3,2,6,111.7,12.537,-6.116
355,3,3,6,111.7,11.026,-6.579
355,3,4,6,111.7,12.764,-2.742
355,3,5,6,111.7,11.52,-3.465
355,3,6,6,111.7,10.126,-3.878
356,1,1,3,66.7,12.043,2.634
356,1,2,3,66.7,11.042,4.664
356,1,3,3,66.7,10.238,6.585
356,2,1,1,163.9,-7.006,-8.854
356,3,1,1,184.9,-4.803,8.555
357,1,1,3,114.3,9.981,-7.359
357,1,2,3,114.3,8.007,-6.642
357,1,3,3,114.3,6.138,-5.936
357,2,1,1,95.5,9.285,12.06
357,3,1,4,194.1,-8.326,10.732
357,3,2,4,194.1,-7.529,7.845
357,3,3,4,194.1,-11.128,10.114
357,3,4,4,194.1,-10.344,7.19
358,1,1,5,109.7,-4.307,2.524
358,1,2,5,109.7,-7.133,1.313
358,1,3,5,109.7,-6.19,3.191
358,1,4,5,109.7,-5.42,5.165
358,1,5,5,109.7,-8.331,4.095
358,2,1,2,268.5,7.153,-10.088
358,2,2,2,268.5,10.341,-13.312
358,3,1,6,96.2,-7.97,-6.724
358,3,2,6,96.2,-9.423,-7.126
358,3,3,6,96.2,-10.849,-6.989
358,3,4,6,96.2,-8.417,-3.661
358,3,5,6,96.2,-9.644,-3.842
358,3,6,6,96.2,-11.245,-4.104
359,1,1,1,114.3,0.944,-8.283
359,2,1,1,0.5,-2.646,-0.014
359,3,1,5,262.3,-15.044,3.71
359,3,2,5,262.3,-12.099,3.37
359,3,3,5,262.3,-13.67,2.255
359,3,4,5,262.3,-15.252,0.931
359,3,5,5,262.3,-12.486,0.417
360,1,1,1,160.9,-10.156,6.276
360,2,1,6,344.4,-9.888,-13.708
360,2,2,6,344.4,-9.556,-12.204
360,2,3,6,344.4,-9.071,-10.895
360,2,4,6,344.4,-6.932,-14.618
360,2,5,6,344.4,-6.611,-13.173
360,2,6,6,344.4,-6.362,-11.706
360,3,1,3,113.2,7.656,0.498
360,3,2,3,113.2,5.821,1.115
360,3,3,3,113.2,3.949,2.112
361,1,1,5,114.7,10.604,1.955
361,1,2,5,114.7,7.699,0.855
361,1,3,5,114.7,8.621,2.668
361,1,4,5,114.7,9.213,4.65
361,1,5,5,114.7,6.621,3.506
361,2,1,5,320.1,-5.722,-10.316
361,2,2,5,320.1,-3.868,-7.922
361,2,3,5,320.1,-3.739,-10.338
361,2,4,5,320.1,-3.565,-12.277
361,2,5,5,320.1,-1.582,-9.949
361,3,1,3,91.3,-4.304,-1.497
361,3,2,3,91.3,-5.931,0.025
361,3,3,3,91.3,-7.268,1.393
362,1,1,3,196.2,-6.348,6.704
362,1,2,3,196.2,-7.356,4.969
362,1,3,3,196.2,-8.266,3.175
362,2,1,5,38.3,-10.827,-14.013
362,2,2,5,38.3,-12.537,-11.63
362,2,3,5,38.3,-10.333,-11.787
362,2,4,5,38.3,-8.215,-12.193
362,2,5,5,38.3,-10.111,-9.629
362,3,1,6,334.4,-5.924,13.354
362,3,2,6,334.4,-5.138,14.674
362,3,3,6,334.4,-4.67,15.964
362,3,4,6,334.4,-3.143,12.134
362,3,5,6,334.4,-2.615,13.327
362,3,6,6,334.4,-1.989,14.915
363,1,1,5,240.3,5.874,-2.936
363,1,2,5,240.3,8.578,-4.557
363,1,3,5,240.3,6.689,-5.164
363,1,4,5,240.3,4.605,-5.471
363,1,5,5,240.3,7.209,-7.259
363,2,1,3,101.1,-6.087,-9.807
363,2,2,3,101.1,-7.787,-8.542
363,2,3,3,101.1,-9.567,-7.377
363,3,1,6,241.7,14.954,2.551
363,3,2,6,241.7,16.515,2.021
363,3,3,6,241.7,17.639,1.248
363,3,4,6,241.7,13.699,0.21
363,3,5,6,241.7,14.942,-0.541
363,3,6,6,241.7,16.381,-1.289
364,1,1,3,132.6,8.72,6.849
364,1,2,3,132.6,6.466,6.912
364,1,3,3,132.6,4.521,6.916
364,2,1,4,341.8,-0.751,-2.595
364,2,2,4,341.8,0.118,0.373
364,2,3,4,341.8,2.202,-3.501
364,2,4,4,341.8,2.97,-0.773
364,3,1,6,22.6,-12.48,-3.691
364,3,2,6,22.6,-13.096,-2.247
364,3,3,6,22.6,-13.768,-1.122
364,3,4,6,22.6,-9.799,-2.571
364,3,5,6,22.6,-10.299,-1.251
364,3,6,6,22.6,-11.085,0.116
365,1,1,1,321.4,-3.452,-6.055
365,2,1,3,262.6,9.642,8.747
365,2,2,3,262.6,10.64,6.946
365,2,3,3,262.6,11.992,5.052
365,3,1,5,166.1,-3.991,15.84
365,3,2,5,166.1,-4.23,12.936
365,3,3,5,166.1,-5.655,14.872
365,3,4,5,166.1,-6.83,16.651
365,3,5,5,166.1,-7.445,13.713
366,1,1,3,140.2,3.001,12.627
366,1,2,3,140.2,1.126,12.572
366,1,3,3,140.2,-1.07,12.3
366,2,1,5,98.5,-12.322,-1.839
366,2,2,5,98.5,-15.718,-2.185
366,2,3,5,98.5,-14.454,-0.435
366,2,4,5,98.5,-13.088,1.238
366,2,5,5,98.5,-15.867,0.99
366,3,1,6,118.3,3.645,-1.346
366,3,2,6,118.3,2.275,-2.133
366,3,3,6,118.3,0.978,-2.96
366,3,4,6,118.3,2.139,1.076
366,3,5,6,118.3,0.929,0.619
366,3,6,6,118.3,-0.358,-0.139
367,1,1,3,67.5,-11.449,-4.557
367,1,2,3,67.5,-12.154,-2.63
367,1,3,3,67.5,-12.987,-0.46
367,2,1,2,326.5,-0.464,-6.038
367,2,2,2,326.5,3.527,-5.153
367,3,1,5,205.1,2.805,16.355
367,3,2,5,205.1,4.228,13.189
367,3,3,5,205.1,2.272,14.155
367,3,4,5,205.1,0.245,14.852
367,3,5,5,205.1,1.449,12.13
368,1,1,3,68.9,9.072,-10.126
368,1,2,3,68.9,8.331,-8.214
368,1,3,3,68.9,7.514,-5.905
368,2,1,5,81.8,2.638,-16.912
368,2,2,5,81.8,-0.488,-16.512
368,2,3,5,81.8,1.297,-15.321
368,2,4,5,81.8,2.906,-13.837
368,2,5,5,81.8,0.076,-13.497
368,3,1,1,70.6,4.508,7.86
369,1,1,1,222.6,13.563,-3.246
369,2,1,4,235.6,-0.247,-6.4
369,2,2,4,235.6,2.327,-7.93
369,2,3,4,235.6,-1.741,-8.932
369,2,4,4,235.6,0.38,-10.55
369,3,1,4,318.0,-13.786,-6.645
369,3,2,4,318.0,-11.865,-4.7
369,3,3,4,318.0,-11.635,-8.662
369,3,4,4,318.0,-9.632,-6.765
370,1,1,4,46.4,6.571,1.326
370,1,2,4,46.4,4.326,3.628
370,1,3,4,46.4,8.558,3.702
370,1,4,4,46.4,6.219,5.732
370,2,1,4,44.7,-5.782,-3.045
370,2,2,4,44.7,-7.67,-0.992
370,2,3,4,44.7,-3.449,-1.165
370,2,4,4,44.7,-5.646,1.292
370,3,1,4,129.5,9.133,-10.827
370,3,2,4,129.5,6.84,-12.665
370,3,3,4,129.5,7.338,-8.464
370,3,4,4,129.5,4.932,-10.502
371,1,1,1,210.6,3.657,-0.198
371,2,1,1,306.7,-6.759,14.04
371,3,1,3,187.3,-12.616,3.95
371,3,2,3,187.3,-13.717,1.969
371,3,3,3,187.3,-15.004,0.507
372,1,1,3,351.3,-3.385,-8.004
372,1,2,3,351.3,-1.768,-6.619
372,1,3,3,351.3,-0.036,-5.487
372,2,1,1,353.8,-7.956,13.51
372,3,1,4,53.5,6.961,4.957
372,3,2,4,53.5,4.695,6.738
372,3,3,4,53.5,8.875,7.32
372,3,4,4,53.5,6.309,9.199
373,1,1,5,92.0,8.783,9.5
373,1,2,5,92.0,5.546,9.241
373,1,3,5,92.0,6.89,10.931
373,1,4,5,92.0,8.56,12.509
373,1,5,5,92.0,5.558,12.557
373,2,1,5,190.5,0.605,6.548
373,2,2,5,190.5,1.31,3.459
373,2,3,5,190.5,-0.455,4.609
373,2,4,5,190.5,-2.162,5.862
373,2,5,5,190.5,-1.72,2.813
373,3,1,4,68.4,-9.136,7.142
373,3,2,4,68.4,-11.871,8.503
373,3,3,4,68.4,-7.915,10.094
373,3,4,4,68.4,-10.73,10.942
374,1,1,1,214.8,-5.32,-11.188
374,2,1,1,273.5,5.131,-3.511
374,3,1,4,201.6,-14.121,2.167
374,3,2,4,201.6,-12.998,-0.666
374,3,3,4,201.6,-17.016,1.068
374,3,4,4,201.6,-15.916,-1.838
375,1,1,1,1.3,-0.248,14.205
375,2,1,5,57.4,-11.965,-8.216
375,2,2,5,57.4,-14.389,-6.464
375,2,3,5,57.4,-12.472,-6.125
375,2,4,5,57.4,-10.515,-5.43
375,2,5,5,57.4,-12.975,-3.897
375,3,1,2,342.1,1.98,-3.57
375,3,2,2,342.1,5.821,-1.576
376,1,1,3,253.5,3.28,15.782
376,1,2,3,253.5,4.036,14.25
376,1,3,3,253.5,5.307,11.889
376,2,1,4,2.7,-8.308,6.656
376,2,2,4,2.7,-8.33,9.867
376,2,3,4,2.7,-5.13,7.193
376,2,4,4,2.7,-5.483,10.119
376,3,1,2,357.5,8.071,-2.696
376,3,2,2,357.5,11.32,0.213
377,1,1,5,238.2,-5.185,9.565
377,1,2,5,238.2,-2.747,7.919
377,1,3,5,238.2,-4.775,7.572
377,1,4,5,238.2,-6.792,6.824
377,1,5,5,238.2,-4.222,5.36
377,2,1,6,353.4,-0.473,-1.481
377,2,2,6,353.4,-0.23,-0.018
377,2,3,6,353.4,-0.171,1.432
377,2,4,6,353.4,2.408,-2.013
377,2,5,6,353.4,2.679,-0.454
377,2,6,6,353.4,2.891,1.05
377,3,1,2,247.9,-13.045,3.506
377,3,2,2,247.9,-11.301,-0.249
378,1,1,6,234.6,2.702,9.31
378,1,2,6,234.6,4.016,8.613
378,1,3,6,234.6,5.272,7.621
378,1,4,6,234.6,1.201,7.014
378,1,5,6,234.6,2.119,6.135
378,1,6,6,234.6,3.357,5.162
378,2,1,6,31.1,6.228,-13.351
378,2,2,6,31.1,5.706,-12.333
378,2,3,6,31.1,4.712,-10.707
378,2,4,6,31.1,9.011,-11.854
378,2,5,6,31.1,8.18,-10.517
378,2,6,6,31.1,7.187,-9.105
378,3,1,3,204.4,-11.802,1.304
378,3,2,3,204.4,-12.286,-0.889
378,3,3,3,204.4,-13.174,-2.618
379,1,1,1,343.5,11.651,2.135
379,2,1,4,290.2,-6.481,-11.717
379,2,2,4,290.2,-3.592,-10.867
379,2,3,4,290.2,-5.464,-14.553
379,2,4,4,290.2,-2.574,-13.58
379,3,1,5,48.0,4.406,5.016
379,3,2,5,48.0,2.241,7.061
379,3,3,5,48.0,4.416,7.058
379,3,4,5,48.0,6.545,7.235
379,3,5,5,48.0,4.4,9.237
380,1,1,6,214.3,6.747,8.718
380,1,2,6,214.3,7.237,7.355
380,1,3,6,214.3,8.298,6.065
380,1,4,6,214.3,4.278,6.97
380,1,5,6,214.3,5.007,5.435
380,1,6,6,214.3,5.862,4.386
380,2,1,4,72.6,5.906,-8.076
380,2,2,4,72.6,3.143,-7.018
380,2,3,4,72.6,6.715,-5.265
380,2,4,4,72.6,4.079,-4.345
380,3,1,1,353.6,-5.352,8.937
381,1,1,4,218.4,-10.737,-4.897
381,1,2,4,218.4,-8.626,-7.457
381,1,3,4,218.4,-13.131,-6.922
381,1,4,4,218.4,-11.201,-9.375
381,2,1,2,268.5,-8.197,8.479
381,2,2,2,268.5,-5.066,5.446
381,3,1,5,205.0,13.739,0.331
381,3,2,5,205.0,14.912,-2.251
381,3,3,5,205.0,12.736,-1.614
381,3,4,5,205.0,11.024,-0.916
381,3,5,5,205.0,12.15,-3.546
382,1,1,2,318.1,-4.504,-13.261
382,1,2,2,318.1,-0.269,-12.904
382,2,1,4,217.8,6.287,10.865
382,2,2,4,217.8,8.147,8.488
382,2,3,4,217.8,3.758,9.101
382,2,4,4,217.8,5.63,6.727
